,age,education,marital-status,occupation,relationship,gender,hours-per-week,income,capital-margin,Private,Without-pay,gov,self-emp,Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White
246,2,1,2,12,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
247,2,2,1,11,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
248,2,1,0,6,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
249,1,1,0,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
250,3,1,1,10,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
251,3,1,1,13,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
252,1,1,0,3,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
253,2,1,1,3,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
254,3,0,1,5,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
255,1,1,1,11,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256,2,0,2,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
257,1,1,1,7,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
258,1,1,0,6,1,0,1,0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
259,1,1,0,11,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260,2,2,0,4,1,0,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
261,1,1,1,6,1,0,1,0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262,2,1,1,2,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263,2,1,2,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
264,1,1,2,3,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265,1,1,0,5,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
266,2,1,1,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
267,1,2,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
268,2,2,1,3,0,0,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
269,3,2,1,12,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
270,1,1,0,5,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
271,3,1,1,4,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
272,2,2,2,3,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
273,2,1,1,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
274,3,1,2,2,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
275,1,1,0,11,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
276,2,2,1,3,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
277,3,1,1,6,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
278,1,1,2,10,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
279,3,2,1,3,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
280,2,1,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
281,2,3,1,9,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282,2,3,2,9,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
283,1,0,0,7,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284,2,1,1,4,0,0,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
285,1,1,0,5,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
286,3,1,1,2,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
287,2,1,2,0,1,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
288,2,3,1,3,0,0,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
289,1,1,0,11,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290,3,0,2,7,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
291,2,1,1,4,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
292,3,2,2,3,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
293,1,1,1,13,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
294,2,2,0,2,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,2,3,1,9,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
296,3,1,1,3,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
297,1,2,0,9,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
298,2,1,2,3,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
299,3,0,1,2,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300,1,1,0,7,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
301,2,2,2,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
302,1,1,0,5,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
303,2,1,2,0,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
304,2,1,1,7,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
305,2,1,1,13,0,0,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
306,2,2,1,9,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
307,2,2,0,11,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
308,3,1,1,9,0,0,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
309,2,2,0,10,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
310,2,2,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311,2,0,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
312,2,1,2,2,1,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
313,3,1,2,5,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
314,1,1,1,3,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
315,3,1,1,2,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
316,2,1,1,9,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
317,2,1,1,11,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
318,2,1,1,11,0,0,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
319,2,3,1,9,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
320,1,1,1,11,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
321,1,1,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
322,3,2,1,11,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
323,2,1,0,2,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
324,2,1,1,3,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
325,1,2,1,9,0,1,1,0,-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
326,1,1,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
327,2,1,1,3,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
328,1,2,2,12,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
329,3,4,1,3,0,1,0,1,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
330,3,1,2,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
331,1,0,1,13,0,0,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
332,3,1,2,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
333,2,0,2,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
334,3,1,1,0,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
335,3,1,1,3,0,0,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
336,3,2,2,9,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
337,2,1,0,13,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
338,3,3,0,9,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
339,1,1,0,2,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
340,2,1,2,6,1,0,2,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
341,2,2,1,3,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
342,2,2,0,11,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
343,1,2,0,12,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
344,1,0,0,11,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345,2,1,1,6,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
346,2,1,0,13,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
347,2,2,2,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
348,1,1,0,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
349,1,1,0,3,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
350,2,2,1,9,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
351,2,0,2,13,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352,2,1,1,0,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
353,1,1,0,5,1,0,2,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
354,3,0,1,13,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
355,1,1,1,5,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
356,3,1,1,9,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
357,3,2,0,3,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
358,2,1,2,2,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
359,1,1,0,12,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360,1,2,0,11,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
361,1,2,2,0,1,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
362,2,1,2,0,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
363,3,1,2,7,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
364,1,1,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
365,3,0,0,7,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
366,3,1,1,13,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
367,1,1,0,7,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
368,2,1,1,0,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
369,1,1,0,3,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
370,3,3,1,9,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
371,2,2,1,2,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
372,2,1,1,3,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
373,2,2,1,3,0,0,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
374,2,1,1,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375,1,2,1,11,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
376,1,2,0,11,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
377,2,1,1,3,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
378,1,1,0,11,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
379,2,4,1,9,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
380,2,1,1,3,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
381,1,2,0,9,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382,1,2,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
383,1,1,0,0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
384,2,1,1,13,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
385,3,1,1,4,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
386,2,3,1,9,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
387,2,1,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388,1,2,0,3,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
389,1,1,0,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
390,1,1,0,10,1,0,0,0,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
391,2,2,1,9,0,0,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,1,1,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
393,3,1,1,7,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
394,2,2,1,11,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,2,0,1,2,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
396,2,1,1,7,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
397,2,0,0,10,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
398,3,3,1,3,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
399,3,1,1,6,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
400,2,2,1,7,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401,1,1,0,5,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
402,1,1,2,11,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403,1,1,0,7,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
404,3,1,2,4,1,1,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
405,1,1,0,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
406,2,1,1,11,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
407,3,1,2,11,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
408,2,2,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
409,2,2,2,5,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
410,1,1,0,11,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
411,3,2,2,3,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
412,3,1,2,3,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
413,2,1,2,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
414,1,1,0,13,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
415,1,2,0,7,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
416,1,2,0,9,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
417,1,1,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
418,2,2,0,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
419,1,2,0,5,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
420,2,0,1,11,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
421,2,1,1,5,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
422,2,0,1,2,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
423,3,1,1,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
424,1,1,0,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
425,2,1,0,3,1,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
426,3,1,2,9,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
427,2,1,1,2,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
428,2,1,1,12,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
429,2,2,2,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430,2,1,1,2,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
431,1,1,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
432,3,1,1,3,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
433,1,2,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
434,2,1,1,13,0,0,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
435,1,1,0,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
436,3,0,2,7,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
437,1,1,0,13,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
438,1,1,0,7,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
439,2,1,2,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
440,2,1,2,12,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
441,2,4,1,9,0,0,2,0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
442,2,2,0,3,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
443,1,1,1,13,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
444,2,2,1,4,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
445,1,1,0,4,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446,3,1,1,3,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
447,3,1,2,0,1,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
448,2,2,1,3,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
449,2,0,1,3,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
450,3,2,0,3,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
451,2,2,1,11,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
452,1,2,0,3,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
453,1,2,0,9,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
454,3,1,2,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
455,3,0,1,7,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
456,1,1,1,2,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
457,1,3,1,9,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
458,3,1,2,13,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
459,2,1,1,2,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
460,3,1,1,13,0,0,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
461,1,0,0,7,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
462,3,0,1,13,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463,2,2,1,9,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
464,2,2,2,3,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
465,1,1,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
466,2,2,1,4,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
467,3,2,1,9,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
468,2,2,1,7,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
469,1,2,1,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
470,1,0,0,11,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
471,1,0,2,6,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
472,3,2,1,2,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
473,3,1,2,0,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
474,3,1,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
475,2,2,1,4,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
476,2,2,1,7,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
477,3,2,1,9,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
478,3,2,1,11,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
479,1,1,0,9,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,2,1,2,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
481,2,1,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
482,2,3,1,9,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
483,2,1,0,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
484,3,0,1,3,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
485,1,2,0,11,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
486,3,2,1,4,0,0,2,0,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
487,2,1,2,7,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
488,1,2,1,9,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
489,2,3,0,11,1,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
490,3,1,1,2,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
491,3,1,2,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
492,3,2,1,9,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
493,1,1,1,0,0,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
